strategy,fgi_col,entry,exit,fast,slow,total_return,cagr,sharpe,max_dd,calmar,transactions
kontrarian_combined,FGI_Equal,14.0,81.0,,,31.103505862186907,1.5182744348111177,0.17535090581252902,-53.12933485203669,0.02857695167913278,57
kontrarian_long,FGI_Equal,14.0,82.0,,,132.3632944878283,4.803088616245543,0.3789580598303366,-45.40291707918268,0.10578810625469191,25
kontrarian_combined,FGI_Equal,14.0,82.0,,,49.60386729001183,2.2666588304900426,0.2121694536078186,-50.213850292561155,0.045140112086282956,51
kontrarian_long,FGI_Equal,14.0,83.0,,,153.58359211055603,5.31394352137653,0.4068459726482523,-45.40291707918264,0.11703969399386865,25
kontrarian_combined,FGI_Equal,14.0,83.0,,,81.30698606526374,3.36620037113724,0.2657808785779748,-50.213850292561155,0.06703728854737753,51
kontrarian_long,FGI_Equal,14.0,84.0,,,82.27187378732965,3.396732007141545,0.2860789638627234,-45.40291707918269,0.07481307866667783,19
kontrarian_combined,FGI_Equal,14.0,84.0,,,-3.1878544269645093,-0.1801031889304472,0.09081426957113217,-53.06790734753156,-0.003393824967526718,39
kontrarian_long,FGI_Equal,14.0,85.0,,,97.37801352455473,3.855821098075607,0.3112499767891562,-45.9573863767736,0.08389992125453635,15
kontrarian_combined,FGI_Equal,14.0,85.0,,,20.937977231999348,1.0634002939115206,0.15275626617860982,-53.999186628274146,0.019692894658430295,29
kontrarian_long,FGI_Equal,14.0,86.0,,,90.02400853142223,3.6366342055021317,0.290775842150479,-50.931292646785366,0.07140274704438834,15
kontrarian_combined,FGI_Equal,14.0,86.0,,,19.690739806939717,1.0051225886636983,0.14979022812657383,-56.10755935483578,0.01791420978244831,29
kontrarian_long,FGI_Equal,14.0,87.0,,,92.05123617778806,3.6978449177935913,0.2940675906400203,-49.731292187248314,0.07435650181520444,15
kontrarian_combined,FGI_Equal,14.0,87.0,,,22.321481382209218,1.1273848228980476,0.1558711727931181,-55.550352214087084,0.020294827628692384,29
kontrarian_long,FGI_Equal,14.0,88.0,,,48.6775883097412,2.23132390375278,0.2127896107006797,-50.750920117807276,0.04396617634859121,9
kontrarian_combined,FGI_Equal,14.0,88.0,,,-25.328897154251795,-1.6120235786199477,0.01790524057570386,-71.5537488369357,-0.0225288486602372,17
kontrarian_long,FGI_Equal,14.0,89.0,,,79.30396507695117,3.30232644598234,0.2695762355185161,-49.73129218724837,0.06640339111938642,7
kontrarian_combined,FGI_Equal,14.0,89.0,,,10.52715536572746,0.5584745478965703,0.12756437238728968,-58.17716837774973,0.009599548473558277,13
kontrarian_long,FGI_Equal,14.0,90.0,,,75.0019257050749,3.162830278440576,0.26165762827246486,-55.25024106969596,0.05724554711808031,5
kontrarian_combined,FGI_Equal,14.0,90.0,,,6.083805193675396,0.3291543739510461,0.11608425257268444,-60.23908919231143,0.0054641326481585884,9
kontrarian_long,FGI_Equal,14.0,91.0,,,70.79115700994774,3.0231214737132195,0.2542223429921889,-55.25024106969598,0.054716892002329404,5
kontrarian_combined,FGI_Equal,14.0,91.0,,,1.0987301412139994,0.06081998141049816,0.1026364469820228,-60.609918084112465,0.0010034658242912351,9
kontrarian_long,FGI_Equal,15.0,50.0,,,43.30711867628112,2.0222648859665293,0.21711660766784865,-39.76786570509489,0.05085173292836395,58
kontrarian_combined,FGI_Equal,15.0,50.0,,,-53.24192707054954,-4.141561104932501,-0.11174409492339266,-68.91533002159105,-0.06009636903189693,117
kontrarian_long,FGI_Equal,15.0,51.0,,,42.729358108133944,1.9993350242338837,0.21515599074831815,-39.767865705094884,0.05027514021145313,58
kontrarian_combined,FGI_Equal,15.0,51.0,,,-53.51925332956174,-4.173284685701373,-0.11339260713664281,-69.37014812039192,-0.06015966231553428,117
kontrarian_long,FGI_Equal,15.0,52.0,,,47.12577805348226,2.171658178325142,0.22768681628332843,-39.76786570509492,0.054608366323438795,58
kontrarian_combined,FGI_Equal,15.0,52.0,,,-50.56932029143921,-3.8446319092157233,-0.09625902783910527,-67.73096588550668,-0.05676328188962697,117
kontrarian_long,FGI_Equal,15.0,53.0,,,51.331098189126934,2.331999488437475,0.23920850203945287,-39.76786570509488,0.05864029781559813,56
kontrarian_combined,FGI_Equal,15.0,53.0,,,-47.62447177930945,-3.5345253216123584,-0.0802125339912101,-68.0582086795946,-0.051933857651943895,113
kontrarian_long,FGI_Equal,15.0,54.0,,,43.33569518585414,2.02339674856693,0.2163313520277126,-39.76786570509488,0.05088019466701483,54
kontrarian_combined,FGI_Equal,15.0,54.0,,,-52.898375539242956,-4.102507448698034,-0.10977576771713722,-71.7245030313359,-0.05719813000176076,109
kontrarian_long,FGI_Equal,15.0,55.0,,,50.92312703562294,2.316629823529315,0.23702550589955487,-39.7678657050949,0.0582538132850443,54
kontrarian_combined,FGI_Equal,15.0,55.0,,,-47.560270951866926,-3.5279497865496445,-0.07990308338873334,-68.36399221368634,-0.05160537985438708,109
kontrarian_long,FGI_Equal,15.0,56.0,,,42.5312802842075,1.9914536336057997,0.2120648197282846,-42.92204433988942,0.04639698933806494,50
kontrarian_combined,FGI_Equal,15.0,56.0,,,-50.85245682625812,-3.875360912106529,-0.09815776655328555,-71.84306698501769,-0.05394203052209207,101
kontrarian_long,FGI_Equal,15.0,57.0,,,40.21289462170334,1.8984295037812737,0.20516202350411297,-45.37588100660517,0.041837854421050855,48
kontrarian_combined,FGI_Equal,15.0,57.0,,,-52.30422116774185,-4.035596763638727,-0.10649290378220558,-73.27038368000707,-0.05507814427809392,97
kontrarian_long,FGI_Equal,15.0,58.0,,,32.45146788448905,1.5760715641320644,0.1821215731406786,-45.290062158383535,0.03479950101681019,46
kontrarian_combined,FGI_Equal,15.0,58.0,,,-57.34562466836201,-4.630249215119642,-0.1375915623686821,-74.9873487402702,-0.06174707191151932,93
kontrarian_long,FGI_Equal,15.0,59.0,,,33.83444463513317,1.6347955776276235,0.18627218262970482,-45.29006215838349,0.036096121306051505,46
kontrarian_combined,FGI_Equal,15.0,59.0,,,-56.443391492998416,-4.519110892348133,-0.13173986447237107,-75.21840710688464,-0.0600798536710106,93
kontrarian_long,FGI_Equal,15.0,60.0,,,46.617273461545736,2.151977297263663,0.22253033274890363,-45.2900621583835,0.047515441461263644,46
kontrarian_combined,FGI_Equal,15.0,60.0,,,-47.58661211374021,-3.5306467635604855,-0.08021637942948862,-74.68859329771088,-0.047271565946987726,93
kontrarian_long,FGI_Equal,15.0,61.0,,,36.70498500359292,1.7548771744487546,0.19444060177944017,-45.2900621583835,0.03874751084049716,44
kontrarian_combined,FGI_Equal,15.0,61.0,,,-54.35474302682899,-4.269949062109557,-0.11876157523387709,-77.70447106351804,-0.05495113734985942,89
kontrarian_long,FGI_Equal,15.0,62.0,,,38.04659371011982,1.810185508331319,0.19825422076480848,-45.550790750754736,0.0397399359812722,44
kontrarian_combined,FGI_Equal,15.0,62.0,,,-53.41397148000645,-4.161220412043509,-0.11305477629208065,-77.72987307342967,-0.05353437806482068,89
kontrarian_long,FGI_Equal,15.0,63.0,,,40.40672741653288,1.9062623876790585,0.20457633138207235,-45.550790750754786,0.041849161260663105,42
kontrarian_combined,FGI_Equal,15.0,63.0,,,-51.586319978770845,-3.9557926059292647,-0.10233550233032299,-77.74093667201451,-0.0508842930799583,85
kontrarian_long,FGI_Equal,15.0,64.0,,,41.765041328111316,1.9608677586459233,0.20834650271179392,-45.5507907507548,0.04304794112961542,42
kontrarian_combined,FGI_Equal,15.0,64.0,,,-50.62888650148047,-3.8510828399126895,-0.0968596931513357,-77.08588248960548,-0.04995834146974944,85
kontrarian_long,FGI_Equal,15.0,65.0,,,43.338646009509894,2.023513613086103,0.21075639982920516,-45.550790750754786,0.04442323787875347,42
kontrarian_combined,FGI_Equal,15.0,65.0,,,-48.415506064565264,-3.616174832249741,-0.08467069742249515,-75.51232495205136,-0.047888537858501,85
kontrarian_long,FGI_Equal,15.0,66.0,,,28.771548524332147,1.4169478790939882,0.16950744362224843,-45.55079075075477,0.031106987513065502,40
kontrarian_combined,FGI_Equal,15.0,66.0,,,-58.24188793975,-4.742872328354231,-0.14351500821214389,-76.0111987121742,-0.062397020553691084,81
kontrarian_long,FGI_Equal,15.0,67.0,,,38.008972110525185,1.8086414741757428,0.19572564682802288,-44.5422113150165,0.04060511188778802,40
kontrarian_combined,FGI_Equal,15.0,67.0,,,-51.98209681049886,-3.999649081467427,-0.10461068163407598,-72.32639566525766,-0.05529999172057011,81
kontrarian_long,FGI_Equal,15.0,68.0,,,44.448530852519205,2.0673091973866686,0.21299948934753468,-44.54221131501654,0.04641236113685527,40
kontrarian_combined,FGI_Equal,15.0,68.0,,,-47.349643584677395,-3.506430305558783,-0.07895763309558412,-70.5238960954187,-0.049719747485513124,81
kontrarian_long,FGI_Equal,15.0,69.0,,,55.9497553187372,2.503322578730338,0.24187293795855913,-44.62726606923521,0.05609401604047752,40
kontrarian_combined,FGI_Equal,15.0,69.0,,,-38.51417183947188,-2.669906148042689,-0.03572776315831043,-66.27248076685225,-0.04028679954558311,81
kontrarian_long,FGI_Equal,15.0,70.0,,,66.14718437464286,2.865216211462629,0.26513937896381345,-44.62726606923525,0.06420326548835638,40
kontrarian_combined,FGI_Equal,15.0,70.0,,,-29.223779575230125,-1.904853608375534,0.0034739984548759176,-61.52848061400756,-0.030958892359546995,81
kontrarian_long,FGI_Equal,15.0,71.0,,,63.35935504593009,2.768409642325187,0.2586780280618388,-44.62726606923518,0.06203404075952689,40
kontrarian_combined,FGI_Equal,15.0,71.0,,,-31.653361938073164,-2.095325566854611,-0.006238374799918744,-62.503845327904685,-0.033523146549819687,81
kontrarian_long,FGI_Equal,15.0,72.0,,,64.05141207780463,2.7925858682558813,0.26026166465542044,-44.62726606923522,0.0625757774165111,40
kontrarian_combined,FGI_Equal,15.0,72.0,,,-31.0693876097756,-2.0489667602188733,-0.0038665155257058166,-62.35626678216936,-0.03285903512114633,81
kontrarian_long,FGI_Equal,15.0,73.0,,,68.89161822537335,2.959029010705483,0.27105355931177055,-44.62726606923519,0.06630540634317181,40
kontrarian_combined,FGI_Equal,15.0,73.0,,,-26.872885351574325,-1.7263399416298286,0.012615114529875225,-61.06875140133522,-0.028268793810513105,81
kontrarian_long,FGI_Equal,15.0,74.0,,,78.73756617501797,3.2841424448140755,0.2918662131955287,-44.627266069235205,0.0735904915107061,40
kontrarian_combined,FGI_Equal,15.0,74.0,,,-17.866861172795723,-1.0892070916684315,0.04494846799981305,-56.866532692065775,-0.019153745447546895,81
kontrarian_long,FGI_Equal,15.0,75.0,,,96.59390477743757,3.8328213769090125,0.32695622706817534,-44.62726606923529,0.08588519339192158,40
kontrarian_combined,FGI_Equal,15.0,75.0,,,0.4494576656050242,0.024955543603732977,0.10106954871111098,-56.72308332876247,0.0004399539330239267,81
kontrarian_long,FGI_Equal,15.0,76.0,,,105.31297224162097,4.083836588995893,0.34273608493194674,-44.627266069235226,0.09150989851496133,40
kontrarian_combined,FGI_Equal,15.0,76.0,,,9.874923092692178,0.5253642376605638,0.12607877347256402,-55.37273042060911,0.009487779158981642,81
kontrarian_long,FGI_Equal,15.0,77.0,,,124.22936277347732,4.5955067610627065,0.3666824022516806,-44.23908166752835,0.10387889142002298,40
kontrarian_combined,FGI_Equal,15.0,77.0,,,35.62392252372082,1.7099357474099852,0.18479264997287842,-53.42826737540722,0.032004327136332715,81
kontrarian_long,FGI_Equal,15.0,78.0,,,117.97969987917294,4.431123489087563,0.3524794509507901,-44.23908166752835,0.10016309837507371,32
kontrarian_combined,FGI_Equal,15.0,78.0,,,32.93200786470876,1.596541642635585,0.179211393635588,-54.223098942424095,0.029443939460760928,65
kontrarian_long,FGI_Equal,15.0,79.0,,,125.58468864863327,4.630584055067288,0.3633181065058342,-44.23908166752844,0.10467179427158284,30
kontrarian_combined,FGI_Equal,15.0,79.0,,,42.08470362186149,1.973646616500102,0.19777925012346692,-50.21385029256113,0.03930482536194771,61
kontrarian_long,FGI_Equal,15.0,80.0,,,125.60909526583752,4.631213898571751,0.36222891117077377,-45.85311715853381,0.10100107005941747,28
kontrarian_combined,FGI_Equal,15.0,80.0,,,42.854265235611024,2.0042996906681987,0.19929002970954177,-57.34696466860946,0.03495040587153012,57
kontrarian_long,FGI_Equal,15.0,81.0,,,139.63223365245895,4.9828688812321165,0.3823215876977304,-45.40291707918271,0.10974776956603892,28
kontrarian_combined,FGI_Equal,15.0,81.0,,,61.709218336703245,2.710371452274951,0.23386223318253666,-56.0863975317789,0.0483249338797208,57
kontrarian_long,FGI_Equal,15.0,82.0,,,152.80605784606936,5.295950170649544,0.3980927378629845,-45.40291707918263,0.11664339014635147,25
kontrarian_combined,FGI_Equal,15.0,82.0,,,84.52843255805877,3.467543889426916,0.2706888778995122,-52.47446195617407,0.06608059921267911,51
kontrarian_long,FGI_Equal,15.0,83.0,,,175.8932661770866,5.809207492979684,0.4247632275278982,-45.40291707918271,0.1279478911640947,25
kontrarian_combined,FGI_Equal,15.0,83.0,,,123.63254745008115,4.579996998936786,0.32431229021021724,-51.94392942574856,0.08817193942717945,51
kontrarian_long,FGI_Equal,15.0,84.0,,,98.30771452073989,3.882979833710176,0.30883274595626586,-45.402917079182714,0.08552269509331872,19
kontrarian_combined,FGI_Equal,15.0,84.0,,,19.412644865282424,0.9920503167759387,0.14933226812570902,-55.588278210495446,0.017846394036875077,39
kontrarian_long,FGI_Equal,15.0,85.0,,,114.74285607206531,4.344227900738895,0.3328877476604352,-45.95738637677364,0.09452730547214974,15
kontrarian_combined,FGI_Equal,15.0,85.0,,,49.170578138210594,2.250155868076553,0.2114263032582475,-56.46954546254267,0.039847245973834246,29
kontrarian_long,FGI_Equal,15.0,86.0,,,106.74186342048593,4.124010229454567,0.31258276096803084,-50.93129264678535,0.08097203143959204,15
kontrarian_combined,FGI_Equal,15.0,86.0,,,47.63217695084079,2.1911938261514274,0.20846051406810598,-57.15793206114979,0.03833577855488548,29
kontrarian_long,FGI_Equal,15.0,87.0,,,108.94744167570866,4.185508799739557,0.3157549914856835,-49.73129218724829,0.08416247830400779,15
kontrarian_combined,FGI_Equal,15.0,87.0,,,50.8770571009544,2.314891747168124,0.2145397528635199,-56.61405922498327,0.04088899080648475,29
kontrarian_long,FGI_Equal,15.0,88.0,,,67.17048719020087,2.900365629803936,0.24695051437770318,-53.54342178745164,0.0541684773400803,9
kontrarian_combined,FGI_Equal,15.0,88.0,,,-1.6951174365983257,-0.0950820699622601,0.09478517164181316,-64.57592198907057,-0.0014724074706723147,17
kontrarian_long,FGI_Equal,15.0,89.0,,,101.60625106860519,3.978377231117247,0.3015308111791866,-49.73129218724836,0.07999746349115268,7
kontrarian_combined,FGI_Equal,15.0,89.0,,,45.509556096149595,2.108880701547866,0.20444866413057997,-57.90349926893516,0.0364206089126511,13
kontrarian_long,FGI_Equal,15.0,90.0,,,96.76911303129896,3.83796814615307,0.29373046588019613,-55.250241069696,0.06946518371406968,5
kontrarian_combined,FGI_Equal,15.0,90.0,,,39.65986324034705,1.8760248792102807,0.1929739216544089,-57.33048585955122,0.03272298936740541,9
kontrarian_long,FGI_Equal,15.0,91.0,,,92.03459815106756,3.6973450324224943,0.286520226548215,-55.250241069695925,0.0669199800912804,5
kontrarian_combined,FGI_Equal,15.0,91.0,,,33.09698685409022,1.603553318765072,0.17951860902961625,-57.330485859551295,0.027970342388052846,9
kontrarian_long,FGI_Equal,16.0,50.0,,,62.54481280702324,2.7398303114224865,0.2670219378548381,-39.76786570509488,0.06889558347788002,64
kontrarian_combined,FGI_Equal,16.0,50.0,,,-39.02126403314799,-2.7147449775920873,-0.03783224237175036,-60.60295891777289,-0.04479558467228471,129
kontrarian_long,FGI_Equal,16.0,51.0,,,61.915598893398325,2.717660737533878,0.26502053455044283,-39.767865705094856,0.068338108906501,64
kontrarian_combined,FGI_Equal,16.0,51.0,,,-39.36338128742084,-2.745195515839771,-0.039388449405454086,-61.48861516607327,-0.044645590219024,129
kontrarian_long,FGI_Equal,16.0,52.0,,,66.90300287162275,2.891197469660245,0.27723719576755734,-39.76786570509487,0.07270185156780587,64
kontrarian_combined,FGI_Equal,16.0,52.0,,,-35.51503594717591,-2.4116448831643655,-0.022254414695816033,-60.28214829989462,-0.040005954518521715,129
kontrarian_long,FGI_Equal,16.0,53.0,,,70.56205955266266,3.015427281404892,0.285775640347805,-39.767865705094884,0.07582572582009521,62
kontrarian_combined,FGI_Equal,16.0,53.0,,,-32.552440010499396,-2.1674353510530486,-0.00979223959446189,-60.79317291542596,-0.0356526110928333,125
kontrarian_long,FGI_Equal,16.0,54.0,,,60.16399252841305,2.655513831416245,0.2596637483196141,-39.767865705094884,0.06677536710440139,60
kontrarian_combined,FGI_Equal,16.0,54.0,,,-40.36429246426649,-2.8352236077706205,-0.04407646605399389,-65.51145263020462,-0.04327828942787656,121
kontrarian_long,FGI_Equal,16.0,55.0,,,69.04721070226991,2.964304397528106,0.2806542523029217,-39.76786570509488,0.07454019331865559,60
kontrarian_combined,FGI_Equal,16.0,55.0,,,-33.2830262094842,-2.226703054967316,-0.012852167038373476,-60.95039079017438,-0.036533039839447196,121
kontrarian_long,FGI_Equal,16.0,56.0,,,59.647602346468844,2.6370698095646405,0.25549353072907216,-42.922044339889425,0.06143858826206679,56
kontrarian_combined,FGI_Equal,16.0,56.0,,,-37.47154286817381,-2.578800176008378,-0.03105637812011675,-64.59014773632973,-0.039925596493997365,113
kontrarian_long,FGI_Equal,16.0,57.0,,,61.268548627748665,2.694777708771978,0.2589436552073868,-45.37588100660515,0.05938788733115093,54
kontrarian_combined,FGI_Equal,16.0,57.0,,,-35.984317941405976,-2.4512971917721393,-0.024497775059537104,-65.16348130285704,-0.037617652445230305,109
kontrarian_long,FGI_Equal,16.0,58.0,,,53.844694641548216,2.425840790331968,0.2400847238571503,-45.290062158383535,0.053562319739120214,52
kontrarian_combined,FGI_Equal,16.0,58.0,,,-41.62214393823555,-2.950407940591071,-0.05017756885540359,-66.75855651354091,-0.04419520275266329,105
kontrarian_long,FGI_Equal,16.0,59.0,,,54.055764018591404,2.4336547160670907,0.24058555074484958,-45.290062158383535,0.05373485043046254,52
kontrarian_combined,FGI_Equal,16.0,59.0,,,-41.44793631116085,-2.9343163206323353,-0.04933356133075711,-67.06562966448895,-0.0437529079397587,105
kontrarian_long,FGI_Equal,16.0,60.0,,,73.6167075799249,3.1172239295760074,0.2869365983813488,-45.290062158383556,0.06882798965200766,52
kontrarian_combined,FGI_Equal,16.0,60.0,,,-25.400478858592347,-1.6172739058963548,0.018131048764896476,-66.45063470039096,-0.024337975298328332,105
kontrarian_long,FGI_Equal,16.0,61.0,,,61.879080450310674,2.716371558724595,0.25927797386760254,-45.29006215838359,0.05997720977341981,50
kontrarian_combined,FGI_Equal,16.0,61.0,,,-35.03350098329155,-2.3712395239784856,-0.020417494454078446,-70.44807293265178,-0.033659395144071375,101
kontrarian_long,FGI_Equal,16.0,62.0,,,62.47614909187824,2.7374149735683195,0.2605587906898,-45.55079075075478,0.06009588260601075,50
kontrarian_combined,FGI_Equal,16.0,62.0,,,-34.49407759658462,-2.3263112819735254,-0.018094800195950132,-70.83769891480969,-0.03284001764048232,101
kontrarian_long,FGI_Equal,16.0,63.0,,,61.94950032597157,2.71885728455048,0.2586341743883283,-45.550790750754786,0.05968847608875874,48
kontrarian_combined,FGI_Equal,16.0,63.0,,,-34.64667737267906,-2.338985679048755,-0.018733141218034096,-71.2529310539142,-0.03282651877547241,97
kontrarian_long,FGI_Equal,16.0,64.0,,,66.67813202295743,2.883479165473113,0.26967977521133696,-45.55079075075484,0.06330250513653991,48
kontrarian_combined,FGI_Equal,16.0,64.0,,,-30.731751911918348,-2.0223324756291627,-0.00251387222598263,-70.40694362543788,-0.028723480547428543,97
kontrarian_long,FGI_Equal,16.0,65.0,,,49.36096045198306,2.2574126495533697,0.22569986160065833,-45.55079075075478,0.04955814404859622,46
kontrarian_combined,FGI_Equal,16.0,65.0,,,-43.52432661303749,-3.1291263668554614,-0.05945559586730477,-70.2677789286114,-0.044531454025813155,93
kontrarian_long,FGI_Equal,16.0,66.0,,,33.16809376109475,1.6065728612850716,0.18196594219981307,-45.55079075075477,0.035269922537150486,44
kontrarian_combined,FGI_Equal,16.0,66.0,,,-54.968043306010614,-4.3419759569182315,-0.12250870641163666,-70.54246638958246,-0.06155123543510585,89
kontrarian_long,FGI_Equal,16.0,67.0,,,42.75184965648844,2.0002292955264345,0.20792872770480114,-44.542211315016544,0.04490637614240081,44
kontrarian_combined,FGI_Equal,16.0,67.0,,,-48.195022320707324,-3.5932985827323405,-0.08347875712285693,-68.69143771927878,-0.05231072025915471,89
kontrarian_long,FGI_Equal,16.0,68.0,,,50.59275397834335,2.304154765638744,0.22796287130072587,-44.542211315016466,0.051729689604834386,44
kontrarian_combined,FGI_Equal,16.0,68.0,,,-42.29448777279098,-3.0129407956728804,-0.05342725786181289,-67.0329007644488,-0.04494719400940511,89
kontrarian_long,FGI_Equal,16.0,69.0,,,62.58319137683199,2.741179909101743,0.25650003598598,-44.62726606923522,0.06142388164332198,44
kontrarian_combined,FGI_Equal,16.0,69.0,,,-32.610689646066064,-2.172138468141882,-0.010190911506905015,-63.47062453720497,-0.03422273664360473,89
kontrarian_long,FGI_Equal,16.0,70.0,,,73.21437548070871,3.1039133102551464,0.2794491986056107,-44.62726606923519,0.06955194847561812,44
kontrarian_combined,FGI_Equal,16.0,70.0,,,-22.42829239559444,-1.4031732801601526,0.029019057291045248,-57.972504981184315,-0.024204116772521208,89
kontrarian_long,FGI_Equal,16.0,71.0,,,74.94400894806141,3.1609302909030967,0.28279427806239876,-44.62726606923529,0.07082957504049633,44
kontrarian_combined,FGI_Equal,16.0,71.0,,,-20.83585864530255,-1.2916296753774814,0.034701175155346965,-59.45573305653734,-0.021724224208105408,89
kontrarian_long,FGI_Equal,16.0,72.0,,,75.68514331127491,3.185198857154292,0.2843570462985416,-44.62726606923517,0.07137338084328859,44
kontrarian_combined,FGI_Equal,16.0,72.0,,,-20.159456300084443,-1.244890310993696,0.03707336455791793,-59.29615765458623,-0.020994451583953695,89
kontrarian_long,FGI_Equal,16.0,73.0,,,80.86859342561057,3.352277723854691,0.2949913932011564,-44.627266069235155,0.07511725496816085,44
kontrarian_combined,FGI_Equal,16.0,73.0,,,-15.298756382956856,-0.9196150606511799,0.0535558596984701,-57.982710074990464,-0.015860160028081115,89
kontrarian_long,FGI_Equal,16.0,74.0,,,90.85663994363816,3.66184920233521,0.3144043976759627,-44.627266069235176,0.08205407870278635,44
kontrarian_combined,FGI_Equal,16.0,74.0,,,-5.418505048021238,-0.309489231753024,0.08428307525214111,-54.55124330390003,-0.0056733671500187,89
kontrarian_long,FGI_Equal,16.0,75.0,,,110.32125978602348,4.2235061283014685,0.3497065634525014,-44.62726606923523,0.09463958920873787,44
kontrarian_combined,FGI_Equal,16.0,75.0,,,16.112851756007917,0.8347049092573888,0.14147313387340724,-54.5512433039001,0.01530129945173426,89
kontrarian_long,FGI_Equal,16.0,76.0,,,121.90984446997284,4.535007936038271,0.36901521296717604,-44.62726606923517,0.10161966742490154,44
kontrarian_combined,FGI_Equal,16.0,76.0,,,29.644338598976418,1.4550731212421564,0.1722128278379463,-53.21263847057052,0.027344502416411676,89
kontrarian_long,FGI_Equal,16.0,77.0,,,142.50450386529852,5.052491575876905,0.3920444298882114,-44.239081667528346,0.11420878068509847,44
kontrarian_combined,FGI_Equal,16.0,77.0,,,60.22332209005947,2.657629320574695,0.23128405802241797,-51.174057658122976,0.051933136479609274,89
kontrarian_long,FGI_Equal,16.0,78.0,,,126.2500103066059,4.647730529782912,0.3635513628761107,-44.239081667528374,0.10505938085948924,34
kontrarian_combined,FGI_Equal,16.0,78.0,,,44.48648064084433,2.06880105455447,0.2024609552536512,-51.609081641222986,0.04008598852691085,69
kontrarian_long,FGI_Equal,16.0,79.0,,,134.14353795356485,4.847604809237027,0.37424399071925696,-44.239081667528346,0.10957742852051984,32
kontrarian_combined,FGI_Equal,16.0,79.0,,,54.43473027289269,2.4476589559331963,0.2210356050467641,-50.21385029256125,0.04874469776112341,65
kontrarian_long,FGI_Equal,16.0,80.0,,,136.30950762501968,4.901337321338084,0.3762702813054422,-45.85311715853384,0.10689212915213733,30
kontrarian_combined,FGI_Equal,16.0,80.0,,,58.10732859630006,2.5817189529381723,0.22759632619370754,-55.93045698683272,0.046159446784888,61
kontrarian_long,FGI_Equal,16.0,81.0,,,155.17996627102212,5.350723378282929,0.40177832868026603,-45.40291707918267,0.11784977095086796,30
kontrarian_combined,FGI_Equal,16.0,81.0,,,85.00195010835763,3.482299238459352,0.27141859206161345,-54.62802640420418,0.06374565342509525,61
kontrarian_long,FGI_Equal,16.0,82.0,,,170.1819442386381,5.68612423803867,0.418441442353056,-45.40291707918278,0.12523698043722736,27
kontrarian_combined,FGI_Equal,16.0,82.0,,,112.64450129816122,4.287232640163285,0.31028501931567354,-50.896138416088085,0.08423492967411662,55
kontrarian_long,FGI_Equal,16.0,83.0,,,216.52692733620475,6.621198692079244,0.4665002418329275,-45.40291707918279,0.14583201076115568,25
kontrarian_combined,FGI_Equal,16.0,83.0,,,198.8736460221185,6.281287631982679,0.4053158654859643,-50.34798689562025,0.12475747332271364,51
kontrarian_long,FGI_Equal,16.0,84.0,,,137.35109019534178,4.927011084188426,0.3653138734310809,-45.40291707918275,0.10851750066181237,19
kontrarian_combined,FGI_Equal,16.0,84.0,,,73.1356908283729,3.1013067207771083,0.25296807264860804,-54.11336453584181,0.057311289870415796,39
kontrarian_long,FGI_Equal,16.0,85.0,,,116.630477856341,4.395051667525185,0.3352443541369509,-45.95738637677371,0.09563319444437313,15
kontrarian_combined,FGI_Equal,16.0,85.0,,,52.27567931782615,2.367435437062815,0.2171981029319919,-55.02389868114786,0.04302558513313669,29
kontrarian_long,FGI_Equal,16.0,86.0,,,108.55915528412447,4.174726733081302,0.31491053196035823,-50.93129264678531,0.08196781420871325,15
kontrarian_combined,FGI_Equal,16.0,86.0,,,50.70525511759878,2.308405766459698,0.21423139599496105,-55.73514660480223,0.04141741624594205,29
kontrarian_long,FGI_Equal,16.0,87.0,,,110.78412090169181,4.2362552579604085,0.31807396501265683,-49.73129218724828,0.08518289132745754,15
kontrarian_combined,FGI_Equal,16.0,87.0,,,54.01767996256866,2.4322455673468024,0.22031239685647225,-55.17321174692117,0.044083813327806295,29
kontrarian_long,FGI_Equal,16.0,88.0,,,68.86409364821256,2.9580953079523686,0.24981903637088101,-52.993490849522104,0.055819974501246594,9
kontrarian_combined,FGI_Equal,16.0,88.0,,,0.6127039441375493,0.033993479163374474,0.101259557363196,-63.72720845399961,0.000533421751682597,17
kontrarian_long,FGI_Equal,16.0,89.0,,,101.26623251704201,3.968611922643084,0.30077716855688785,-49.73129218724831,0.07980110204457311,7
kontrarian_combined,FGI_Equal,16.0,89.0,,,45.440990428920024,2.106202929684131,0.2043216802815163,-57.903499268935235,0.036374363488841724,13
kontrarian_long,FGI_Equal,16.0,90.0,,,96.4372525435866,3.828216024440012,0.29300270608940293,-55.250241069696,0.069288675493938,5
kontrarian_combined,FGI_Equal,16.0,90.0,,,39.594054011280754,1.873353213913953,0.1928451233733463,-57.33048585955132,0.0326763882396411,9
kontrarian_long,FGI_Equal,16.0,91.0,,,91.71072264836093,3.687606117571507,0.28580935469362556,-55.25024106969594,0.06674371090833325,5
kontrarian_combined,FGI_Equal,16.0,91.0,,,33.0342701229368,1.6008887989459764,0.17938770078370464,-57.3304858595513,0.027923865896895536,9
kontrarian_long,FGI_Equal,17.0,50.0,,,57.69357813735003,2.5667637643834063,0.2531942388593827,-39.76786570509491,0.064543664058254,64
kontrarian_combined,FGI_Equal,17.0,50.0,,,-42.13907374535151,-2.998425253848369,-0.05245973500112972,-60.10512484904953,-0.04988634931511642,129
